date,open,high,low,close,volume,amount,turnover,code,name,pct_chg
2020-01-02,206.6437029,208.78471449,206.59559028,207.17294172,77825207,6712531637.0,0.7184,601318,中国平安,
2020-01-03,208.83282711,209.00122128,206.6437029,207.3653922,59498001,5137311989.0,0.5492,601318,中国平安,0.09289363678588458
2020-01-06,206.69181552,208.97716497,205.6814505,205.9220136,63644804,5487967678.0,0.5875,601318,中国平安,-0.696055684454755
2020-01-07,206.90832231,207.99085626,206.09040777,207.24511065,45218832,3886450097.0,0.4174,601318,中国平安,0.6425233644859585
2020-01-08,206.83615338,206.83615338,203.2758195,204.478635,62805311,5347387392.0,0.5798,601318,中国平安,-1.3348810214741658
2020-01-09,205.87390098,205.94606991,203.73288939,204.57486024,59871202,5090240023.0,0.5527,601318,中国平安,0.04705882352940005
2020-01-10,205.32060585,205.41683109,203.54043891,203.94939618,52586461,4460689400.0,0.4854,601318,中国平安,-0.3057384760112858
2020-01-13,204.50269131,208.01491257,203.94939618,207.96679995,81058866,6944781684.0,0.7483,601318,中国平安,1.969804199103553
2020-01-14,209.7710232,211.26251442,208.52009508,208.88093973,71668182,6246205825.0,0.6616,601318,中国平安,0.439560439560438
2020-01-15,208.83282711,209.57857272,206.11446408,206.42719611,52621657,4530511031.0,0.4858,601318,中国平安,-1.174709201888735
2020-01-16,207.63001161,207.77434947,205.80173205,205.80173205,49857909,4283072147.0,0.4603,601318,中国平安,-0.30299498892903953
2020-01-17,207.24511065,209.0493339,206.52342135,207.48567375,55537018,4786520184.0,0.5127,601318,中国平安,0.8182349503214503
2020-01-20,212.4172173,213.3794697,210.13186785,210.7332756,93605062,8248578935.0,0.8641,601318,中国平安,1.5652173913043521
2020-01-21,209.289897,209.98752999,205.9220136,205.9220136,72757941,6273908588.0,0.6717,601318,中国平安,-2.2831050228310446
2020-01-22,204.478635,205.63333788,201.66404673,205.00787382,73657688,6235779993.0,0.68,601318,中国平安,-0.4439252336448707
2020-01-23,202.09706031,203.42015736,198.41644488,200.84613219,108002062,9019354016.0,0.997,601318,中国平安,-2.0300398967378563
2020-02-03,184.05482781,190.64625675,183.7902084,186.94158501,203149868,15779335422.0,1.8753,601318,中国平安,-6.9229847885974305
2020-02-04,188.3609073,194.78394207,188.1203442,193.48490133,121348050,9661568316.0,1.1202,601318,中国平安,3.500193025350673
2020-02-05,193.79763336,195.64996923,191.87312856,193.36461978,75319694,6062969630.0,0.6953,601318,中国平安,-0.06216585851051004
2020-02-06,195.28912458,197.18957307,193.36461978,196.10703912,67218969,5451123737.0,0.6205,601318,中国平安,1.4182632495645775
2020-02-07,193.8938586,195.3372372,193.46084502,194.92827993,49163056,3968082289.0,0.4538,601318,中国平安,-0.6010794896957772
2020-02-10,193.29245085,193.99008384,192.2099169,193.1721693,59360447,4759660453.0,0.548,601318,中国平安,-0.9009009009009028
2020-02-11,194.59149159,196.92495366,193.6532955,195.16884303,58432220,4748597561.0,0.5394,601318,中国平安,1.0336239103362344
2020-02-12,195.0966741,195.96270126,193.77357705,195.3372372,44433902,3595991660.0,0.4102,601318,中国平安,0.08628127696290733
2020-02-13,195.3372372,195.3372372,193.31650716,193.53301395,56260392,4532120660.0,0.5194,601318,中国平安,-0.9236453201970529
2020-02-14,193.34056347,195.48157506,192.95566251,194.856111,42876535,3460459250.0,0.3958,601318,中国平安,0.6836544437538894
2020-02-17,194.856111,198.44050119,194.1344217,198.19993809,67811881,5545284407.0,0.626,601318,中国平安,1.716049382716034
2020-02-18,196.80467211,197.52636141,195.91458864,196.17920805,51320023,4192774607.0,0.4738,601318,中国平安,-1.0195412064570863
2020-02-19,194.92827993,197.83909344,194.88016731,196.5400527,46047417,3760231172.0,0.4251,601318,中国平安,0.18393623543837556
2020-02-20,197.261742,201.13480791,195.69808185,200.34094968,83304258,6866907972.0,0.769,601318,中国平安,1.9339045287637635
2020-02-21,198.4645575,200.22066813,197.261742,198.17588178,109390584,9020541385.0,1.0098,601318,中国平安,-1.0806916426512991
2020-02-24,194.856111,195.5778003,193.6532955,194.18253432,103510293,8361285867.0,0.9555,601318,中国平安,-2.0150521971352253
2020-02-25,191.9693538,193.22028192,191.27172081,192.90754989,86900094,6948570625.0,0.8022,601318,中国平安,-0.6565906838453817
2020-02-26,191.12738295,194.27875956,190.30946841,192.04152273,84416650,6737173090.0,0.7793,601318,中国平安,-0.44893378226712466
2020-02-27,191.4882276,193.4127324,190.7665383,191.94529749,66679316,5318013519.0,0.6155,601318,中国平安,-0.05010647626205733
2020-02-28,189.0825966,190.74248199,186.94158501,186.96564132,98392314,7697148541.0,0.9083,601318,中国平安,-2.594310063917782
2020-03-02,188.40901992,192.9316062,188.40901992,191.44011498,71232340,5669190141.0,0.6576,601318,中国平安,2.3932063818836946
2020-03-03,193.60518288,193.82168967,190.67031306,191.22360819,67823840,5418803178.0,0.6261,601318,中国平安,-0.11309374214627521
2020-03-04,192.2099169,194.25470325,192.2099169,193.84574598,67757456,5443423591.0,0.6255,601318,中国平安,1.371241665618328
2020-03-05,194.88016731,199.09002156,193.94197122,198.34427595,96064271,7866801864.0,0.8868,601318,中国平安,2.320675105485237
2020-03-06,196.22732067,197.06929152,194.3749848,194.63960421,58418607,4739601763.0,0.5393,601318,中国平安,-1.8677986658581003
2020-03-09,189.82834221,190.044849,187.68733062,187.97600634,105508261,8277312802.0,0.974,601318,中国平安,-3.4235570386849545
2020-03-10,187.97600634,191.92124118,187.23026073,190.47786258,71700649,5645289830.0,0.6619,601318,中国平安,1.3309444586639296
