date,open,high,low,close,volume,amount,turnover,code,name,pct_chg
2020-01-02,3122.762192,3126.3107854,3081.9533679,3111.40669312,21080991,1843430819.0,0.4787,600276,恒瑞医药,
2020-01-03,3123.47191068,3129.8593788,3041.1445438,3050.0160273,21817779,1888231586.0,0.4954,600276,恒瑞医药,-1.9730839416058354
2020-01-06,3035.8216537,3041.49940314,2964.8497857,2984.01219006,29734839,2508527265.0,0.6752,600276,恒瑞医药,-2.164048865619539
2020-01-07,2984.3670494,3031.56334162,2969.46295712,3011.69121858,18940918,1603978430.0,0.4301,600276,恒瑞医药,0.9275775954334708
2020-01-08,2981.88303402,3010.62664056,2980.818456,3004.94889112,12304171,1038810518.0,0.2794,600276,恒瑞医药,-0.22387180393543815
2020-01-09,3016.30439,3094.3734448,3015.23981198,3083.01794592,26017192,2246442616.0,0.5908,600276,恒瑞医药,2.5980160604629043
2020-01-10,3101.4706316,3140.505159,3090.8248514,3105.019225,23256665,2041426812.0,0.5281,600276,恒瑞医药,0.7136279926335254
2020-01-13,3136.24684692,3139.79544032,3069.533291,3117.08444256,21503704,1878457191.0,0.4883,600276,恒瑞医药,0.388571428571427
2020-01-14,3115.6650052,3115.6650052,3054.62919872,3069.88815034,21468124,1864841428.0,0.4875,600276,恒瑞医药,-1.5141165755919839
2020-01-15,3074.8561811,3120.9878953,3053.91948004,3084.79224262,16496087,1436762675.0,0.3746,600276,恒瑞医药,0.4854930065888441
2020-01-16,3109.98725576,3113.8907085,3037.5959504,3067.40413496,20712394,1785398548.0,0.4703,600276,恒瑞医药,-0.5636719199355711
2020-01-17,3069.533291,3217.86449512,3069.533291,3217.15477644,52624117,4707819765.0,1.1949,600276,恒瑞医药,4.881999074502552
2020-01-20,3292.38495652,3317.22511032,3161.08700072,3197.2826534,29352713,2653002810.0,0.6655,600276,恒瑞医药,-0.6176924773880432
2020-01-21,3197.2826534,3264.35106866,3188.76602924,3206.86385558,19950939,1809663671.0,0.4523,600276,恒瑞医药,0.2996670366259613
2020-01-22,3206.1541369,3235.60746212,3176.34595234,3205.44441822,16226239,1464485309.0,0.3679,600276,恒瑞医药,-0.044262476485557034
2020-01-23,3194.44377868,3215.0256204,3094.3734448,3122.40733266,23701555,2099350021.0,0.5373,600276,恒瑞医药,-2.590501494520092
2020-02-03,2859.45656172,3083.01794592,2853.0690936,3032.62791964,41042008,3455638211.0,0.93,600276,恒瑞医药,-2.875326741675188
2020-02-04,3031.91820096,3125.60106672,2961.65605164,3078.4047745,32433085,2781000930.0,0.7349,600276,恒瑞医药,1.5094781184179729
2020-02-05,3087.276258,3157.18354798,3062.08124486,3155.05439194,29675828,2594153242.0,0.6724,600276,恒瑞医药,2.4899135446686094
2020-02-06,3174.2167963,3243.4143676,3133.05311286,3196.92779406,30832480,2772379774.0,0.6987,600276,恒瑞医药,1.3271847936115133
2020-02-07,3211.477027,3215.0256204,3117.08444256,3181.3139831,22467653,2000843763.0,0.5091,600276,恒瑞医药,-0.48840048840049777
2020-02-10,3147.6023458,3154.6995326,3097.9220382,3140.505159,16548422,1459245759.0,0.375,600276,恒瑞医药,-1.2827663134411638
2020-02-11,3158.248126,3225.31654126,3140.86001834,3199.0569501,22918742,2068042638.0,0.5193,600276,恒瑞医药,1.8644067796610209
2020-02-12,3211.83188634,3298.77242464,3204.3798402,3298.77242464,24963047,2304729552.0,0.5657,600276,恒瑞医药,3.117027176927345
2020-02-13,3307.64390814,3322.90285976,3238.44633684,3245.1886643,18521631,1705612843.0,0.4197,600276,恒瑞医药,-1.6243545611015486
2020-02-14,3252.2858511,3280.6745983,3229.57485334,3248.7372577,15010325,1377251110.0,0.3401,600276,恒瑞医药,0.10934937124111865
2020-02-17,3248.7372577,3292.73981586,3230.9942907,3278.19058292,16256991,1497322211.0,0.3684,600276,恒瑞医药,0.9066084107045347
2020-02-18,3278.54544226,3319.7091257,3202.25068416,3215.0256204,22754516,2074194351.0,0.5156,600276,恒瑞医药,-1.9268239878761584
2020-02-19,3207.57357426,3225.6714006,3172.08764026,3182.37856112,16851331,1515228293.0,0.3818,600276,恒瑞医药,-1.015452538631345
2020-02-20,3200.12152812,3232.05886872,3167.1196095,3222.1228072,16027553,1451548142.0,0.3632,600276,恒瑞医药,1.2488849241748312
2020-02-21,3204.73469954,3218.5742138,3189.47574792,3200.8312468,19334718,1743549903.0,0.4381,600276,恒瑞医药,-0.6607929515418443
2020-02-24,3192.66948198,3195.5083567,3106.7935217,3136.24684692,27950756,2473859353.0,0.6334,600276,恒瑞医药,-2.0177383592017817
2020-02-25,3100.40605358,3193.37920066,3094.3734448,3133.76283154,23184351,2056139171.0,0.5254,600276,恒瑞医药,-0.07920343969222143
2020-02-26,3119.2135986,3122.40733266,3069.533291,3075.92075912,22998536,2000880351.0,0.5211,600276,恒瑞医药,-1.8457705809081681
2020-02-27,3087.276258,3122.762192,3062.4361042,3094.72830414,19002179,1655869339.0,0.4306,600276,恒瑞医药,0.6114443931702684
2020-02-28,3051.790324,3072.37216572,2968.75323844,2984.01219006,26959678,2290273511.0,0.6109,600276,恒瑞医药,-3.5775713794289565
2020-03-02,3018.0786867,3066.33955694,2949.59083408,3023.4015768,26989162,2293961247.0,0.6116,600276,恒瑞医药,1.320014270424541
2020-03-03,3061.01666684,3167.1196095,3061.01666684,3134.82740956,29242999,2585791390.0,0.6626,600276,恒瑞医药,3.68544600938967
2020-03-04,3122.762192,3126.66564474,3065.9846976,3115.6650052,15053100,1316422943.0,0.3411,600276,恒瑞医药,-0.6112746207833419
