firm_id,opportunity,collateral,cash,risk,size,B_star,loan_amt,loan_pos
1,-0.5658909087821357,1.3121919894852239,1.6128591996373038,0.8136877430416228,0.06602877643679272,-1.869075078447361,0.0,0
2,0.40297364595129936,1.5095272439801941,-0.062144391066070906,-0.9377926319584302,0.49505451382259885,2.6177159536764267,209.41727629411415,1
3,-0.9788725051761304,0.4377427320634068,3.3416552126625327,0.11075086725504783,1.605443061294044,-3.082948456799461,0.0,0
4,0.5718139996043534,-0.38695870452068326,0.42977594232988436,-0.20843125278193883,-0.12365666808822318,0.3405115599344944,27.24092479475955,1
5,-1.3394701536999927,-0.52451544026038,-1.2132674670887789,-1.892201547530241,-1.350724286266407,-1.2371953589297235,0.0,0
6,0.18728165059280438,0.8412218946687134,0.10868125298100004,0.06095315814552132,-0.25377809444933247,0.6091089355125894,48.72871484100715,1
7,0.5769072953062532,0.26084652673252656,-1.5967753613543831,2.4153561146203844,-0.08500230285654782,-1.143612897010568,0.0,0
8,-0.09962010068210149,-1.620101791886018,2.229250655550808,-1.0534081114901026,0.021668012765847334,-3.77129563373914,0.0,0
9,-1.3750636020336693,1.3670423368244748,-1.23163791301521,0.7472509199317074,0.7107243108823968,0.9667420819496562,77.33936655597249,1
10,-0.43046057577133845,-0.3035815958154229,1.1045897735123418,1.4906920167976685,1.1364950981560058,-0.7217953730922035,0.0,0
11,1.123990312845365,-2.1135989139453115,-0.21816144732494638,-0.08265153047310013,-1.5616866362514898,-2.432568961600666,0.0,0
12,0.666736486452195,-0.3898138022829119,0.14724514568116093,0.44002373523715255,-0.040461919269939625,-0.5088526491653732,0.0,0
13,0.1830435438276013,0.673897315943729,2.5057110878940247,1.0219603147389504,-0.35707465673848054,-1.3430742232687525,0.0,0
14,1.1507822839556086,0.6506296071694748,-1.330246202511045,-0.6529134385440396,0.7609132602052678,2.000245293217414,160.01962345739312,1
15,-1.0714841812754765,0.7699863888043689,0.2900640289420357,-1.880859369756904,0.4528355758979726,-1.071681061171925,0.0,0
16,1.2953685308446556,0.06037406166993345,-1.1057145924838307,-0.8369624054768103,-0.7463367710909804,1.8139318548312493,145.11454838649993,1
17,-0.7415639667212693,-0.9687475216221346,-0.09047442590281408,1.0538453437199793,-0.8044232724687679,-2.432210747899697,0.0,0
18,0.19984955372564842,-1.024095438233709,1.683814235311195,1.0725897871108048,0.18169017653297254,-2.5939585583214835,0.0,0
19,-0.6200703171566103,-0.4692346683340241,-0.817524603005875,1.422158044640938,-0.31407946456297237,-1.1845566952784965,0.0,0
20,-0.3915481402700635,1.636724491798115,-0.25194019480499336,0.857545084140156,0.49605566423949216,1.1976687832642077,95.81350266113661,1
21,-0.8083603212871112,-1.5020150704654887,-0.006627549090419742,-0.48563087123552356,0.3791815764098907,-3.367034933101179,0.0,0
22,0.23044018500686983,0.8218907319772808,0.6596988384002894,1.5689597945403995,0.19869277086911924,0.598764202076133,47.90113616609064,1
23,-0.3645725588357583,0.14105924982696785,-0.5233642738612427,0.5076177653046038,-0.8847361618898071,-0.4252552584856721,0.0,0
24,-0.2889536274655794,0.37737433161904754,-0.030804980566878404,-0.0051162771749484175,-0.8268599506580725,-0.5404614470352814,0.0,0
25,1.7263303892794932,-1.4368189924629864,-0.2466151636158824,-0.34402940389851694,0.2496588743750356,0.6047330241045057,48.37864192836045,1
26,0.4458449081560709,1.1686125081552574,1.7595939794686921,1.2342887315919266,-0.20947817391506116,0.6228439668825207,49.82751735060166,1
27,0.6063625217490702,0.5697737264192083,1.2748669993236446,-0.878331642679209,-0.05124432555835505,-0.7522707789740372,0.0,0
28,1.0666190690705837,1.086751412433729,-0.08065546406507185,1.959664146682314,-0.6553579396772027,1.2411474606850477,99.2917968548038,1
29,-1.576665818464104,0.17914413937134727,-0.16825757448666245,-0.5292883370237077,-1.0086135670635956,-1.0214819467222647,0.0,0
30,0.2858959467923111,1.4761845340441284,0.2704356830426824,3.3664911681648504,1.5727920576361754,0.9126437242055969,73.01149793644775,1
31,0.9715048116108971,-0.18189561301982837,-0.8712128374496317,0.6006458592550662,-0.5557030062419736,0.035023301237778526,2.801864099022282,1
32,-0.441951324082663,1.3436521897555778,-0.604646152508063,-1.041146199267716,-0.12716401122113682,0.35100070946126793,28.080056756901435,1
33,0.909443994148775,-1.3797808059227459,-0.34151620979744246,-0.24356716332529305,1.1960093468912347,0.9659999132726161,77.2799930618093,1
34,0.10786757833333774,1.7237236234360402,1.1925590844292475,-0.7743850339609993,-2.901776553229443,0.5277348540260143,42.21878832208114,1
35,-2.2287479999878808,-0.17419735877318973,0.39564836224159905,-0.6838277935521843,1.556082394580631,-4.023315521969898,0.0,0
36,-0.7087332384559059,1.2282211900910391,-1.1868069415063558,-0.22106404125084736,1.9326080817258897,0.7627641956019676,61.02113564815741,1
37,1.7447464638652828,1.019920013209314,0.08075584415147796,-1.0289034867179174,0.6073410087825676,2.8852248517437338,230.8179881394987,1
38,0.8457035716984086,0.3564048097497235,0.9738194140738954,-0.6344741249315133,-1.1624859216281158,0.5945413764119873,47.56331011295899,1
39,0.9768396127525212,-0.9586022147267154,-0.2970249219189399,0.9617345355593513,-1.0752966268502024,1.152521001136311,92.20168009090487,1
40,-0.23838051617865388,0.5741072089051695,0.42781385924929344,-0.19332624795875886,1.1083181587004944,0.10423628512730579,8.338902810184463,1
41,0.39512826964313996,-0.8651986620975275,-0.1546988055857128,-1.2819192605391307,-0.48008330673669886,-1.2698996242439051,0.0,0
42,0.2875940968943674,-0.49894526966051644,-1.4098119577622432,1.0281288183613355,-0.4270040896590472,0.2352943931192107,18.823551449536854,1
43,1.2989001410201821,0.2338052804715922,0.6061076873752237,0.43696115591916185,-0.3031308295729182,1.4010954673360223,112.08763738688178,1
44,1.3052196250267407,0.15115305872831278,0.2911655250487034,-0.6551459093506675,-0.396654637666357,1.9065760809357426,152.5260864748594,1
45,-0.3091774129464697,0.9283680673656531,-0.482947219058429,-0.04609942542112098,0.6708621133346745,0.28630985728295166,22.904788582636133,1
46,1.036272174855634,1.023796159938406,-1.502050067193108,0.6939820300961363,2.1425421106664437,4.761423848855516,380.9139079084413,1
47,0.2995979525669465,-2.2715834635035836,-0.8183681880181826,0.8535346824320372,-0.6156540128330318,-3.5087962082039716,0.0,0
48,1.597642469004389,-1.9895196749150363,-0.8846986966210627,-1.0311719907201649,-0.7051762147542892,0.016016150986476796,1.2812920789181437,1
49,0.891745017025822,-0.2505728678284962,-1.609757892942314,-0.9184528960390749,-0.46723888190743834,1.2450447007179173,99.60357605743339,1
50,0.3064522766132491,1.2862758048756588,-0.5116695261227335,-3.2023194962433554,0.8046708221518817,2.4831431955538132,198.65145564430506,1
51,2.5917027680639966,-0.6216686617274358,-0.20077586174678613,1.2109394515380418,-0.06541253668509145,1.69576421634403,135.6611373075224,1
52,-0.57363682176668,1.4405667908104713,-0.5079410007199483,-0.34236686784119325,1.2982276129779233,1.0446247997285358,83.56998397828286,1
53,0.4112696842122968,-1.9828109236284381,-0.12124843316406586,0.7687804509475461,-1.6429682044580693,-2.0501558994843245,0.0,0
54,0.7103871089343349,0.8823535119730307,1.2857057723024579,2.433910087626991,1.225444807220687,1.0627457094336812,85.0196567546945,1
55,-1.240667874371544,0.4008593001794481,1.1628777897676834,-1.8114169595163532,0.5392136990750503,-1.4463400026248305,0.0,0
56,2.434165898069522,-0.053066350137190514,-1.3098854738769603,1.5528492642215852,0.3183284244848907,3.084222728347253,246.73781826778026,1
57,-1.9957629870567746,0.7562616451544487,0.5367757493527678,-0.9590187992683347,1.808037390418772,-1.8851321079315455,0.0,0
58,-0.7085461448083227,-1.3873733332669993,-1.205396107730892,-0.6755186685494358,0.5314439423990264,-0.24476368803865456,0.0,0
59,1.213946569874581,0.9926317404661832,0.19496367297362438,-0.2793821076111921,1.3370634184439483,3.245470177397891,259.6376141918313,1
60,-1.200814401730639,-0.22502831580839852,-0.7140600509559523,-0.3064516298029889,0.8677225269936474,-2.5834191248130853,0.0,0
61,0.3980541453599004,-2.071208573392477,0.3512534611137466,-0.9837721346122993,1.253477783368994,-1.0780894228248759,0.0,0
62,0.5537306418320342,1.2377181231603556,0.3911519122755371,-1.052232267245095,-0.09498706331908248,1.5915737730607769,127.32590184486214,1
63,-0.42095750982316793,1.3693921433566982,0.4764360805155589,-0.26566856561231056,1.178657570901736,0.7675672850259583,61.40538280207666,1
64,-0.3840826048324852,-1.676584843335326,-0.29616251344626193,-0.7449372985707812,-0.9516021060183846,-0.7921808801620944,0.0,0
65,0.5019004097819774,1.4659610314961495,-0.8686350688858252,-1.1388642787521843,1.0390901443282765,2.2076320306282664,176.6105624502613,1
66,-0.301720318442822,0.7661436855067174,1.0540148437436672,-0.6434330082891866,1.0926848605561543,0.1915859134794849,15.32687307835879,1
67,0.7563971337051435,-1.2047822408565858,-0.14619535298958594,0.8146713663910621,0.5711755095391853,-1.68919822269363,0.0,0
68,0.29371766060281757,-0.27333673358282823,0.010283427861057244,0.9418552227984417,-0.9717371486028955,-0.4472419147994372,0.0,0
69,1.2766141227740093,1.3921447933573659,-1.2333761490001747,-1.240806088497815,-0.29302590876914536,3.8932468846013535,311.4597507681083,1
70,-1.6072511569372683,-1.522113282653203,0.8815355220784699,0.36280435196436034,-0.3266504721727925,-4.374233254929149,0.0,0
71,0.9760103305937331,-0.9122334971028485,-0.3384790719633033,-0.45009035809944553,-0.2810913588479441,-0.278768116200653,0.0,0
72,-1.0032882004646217,0.6725302251122329,-1.0659775618229397,-0.13815772793069672,1.6878145355370708,0.2575645231836926,20.60516185469541,1
73,-1.1738930426469694,-1.1958768427830082,-0.6621846125153872,0.46253420625124547,0.48117878598906616,-1.598865896574046,0.0,0
74,-1.075053293146606,0.07762143920754237,0.611285640979136,-0.8452537342592438,-0.356233922029877,-1.459750347537072,0.0,0
75,-0.9676075567981258,0.057179105643649426,0.20172880119781209,0.18423621033315762,-1.2641390453658583,-1.902437520327828,0.0,0
76,0.7274572417086296,0.04451991184602236,0.00651826556764422,-0.8104928857099727,0.5577713260267249,0.4823756994716031,38.59005595772825,1
77,0.8058763768270684,-1.221734979560758,1.03046417556779,-0.18392786044318832,-0.34776887127425626,-1.8283027421657447,0.0,0
78,-0.6975483520428978,-0.4692293025361453,-0.18945416564831827,0.12903246931561937,-1.3087932799339934,-1.5783758066013713,0.0,0
79,-2.718979924633857,1.3472446057191347,-0.747866173717762,0.40731412819743085,0.6557317654729992,-1.6291166717749754,0.0,0
80,-0.7633730038008202,0.7474512997797482,-1.1696700748303108,-0.4972654660382713,0.2817144230885867,0.9951029668592304,79.60823734873843,1
81,-0.18894051746870755,0.3333686075109661,1.8262215845283718,-0.0853574983249145,0.1735148605510679,-1.768036186256226,0.0,0
82,-0.3037687508801384,-1.6512904445530052,-0.39507746011713285,1.046290013103391,0.10080235642906532,-2.640574360176813,0.0,0
83,0.5938597089947795,1.131122590151176,-0.9649460563838675,0.5959882842635574,1.2362897705203246,1.0629015233637475,85.0321218690998,1
84,0.034079495902701075,1.0579480976511442,-0.46574098563783023,1.2961994022138186,0.541480775344523,1.8413393333999015,147.30714667199211,1
85,-0.1064320013404331,-0.04224597797326123,-0.5569477405389823,-0.8931380045701935,-0.1350732864677233,0.40732150662475897,32.58572052998072,1
86,0.11719725606906832,0.7535110230002154,-0.330752397155051,0.6543014962175341,1.340483232379484,0.8723143604849349,69.7851488387948,1
87,0.30324769545805796,-1.6704131966467006,-0.6773898421795508,-1.2740482430308855,1.5578003752428289,-0.17502450050815482,0.0,0
88,-0.07534566341095858,-0.7137856746487733,0.1419307141238976,-0.5826386146897266,1.1969560235390346,-0.36753652011473353,0.0,0
89,-0.44709485217133416,-0.8726863397854075,0.3700069922301117,-0.5234005931591909,-0.6236024142655856,-0.6899995140962634,0.0,0
90,-0.13119416793348967,-1.4318683303862703,-0.5669185065342798,0.9604127671281805,-1.0393527102774023,-1.369507872911043,0.0,0
91,-0.7080703300733918,1.200287930307048,-0.5654421279426626,0.5940771524224784,0.7876404897868164,1.2032034017957387,96.25627214365909,1
92,0.9139228995774471,-1.89031497812332,0.4015310062784469,1.300547455739018,0.18885307467364545,-3.0034682904014085,0.0,0
93,-0.732541202946059,0.24003419073701024,-0.4717573053696376,0.4580131405477558,-0.964468124294329,-1.455387698291061,0.0,0
94,0.06479069647051848,0.9581259371282815,1.2332176882114871,1.594360282218629,0.7322003565764973,1.0772403896946412,86.17923117557129,1
95,-1.3491514321096243,-1.1289879993164447,-0.16128858225014944,-1.1198667029331053,-0.40093131850516633,-2.7697151184748576,0.0,0
96,0.54103811756457,-0.40654951898339237,0.04441741454906198,-1.1186376167764793,-1.1270717534973167,0.7589109946430221,60.712879571441775,1
97,0.24806481958163046,-0.7088407337035365,0.6474114050594463,0.9449446872037476,-0.24762916038808488,0.5494369464487936,43.95495571590349,1
98,0.8177155844649855,-0.7371919575985783,-1.1338330442624116,-0.26094186622016896,-0.22085706032665625,1.166431418079082,93.31451344632656,1
99,0.7854642679104489,-0.13477671633315413,0.40616481949830674,0.2623736786695946,-0.22508651347079883,0.04405486852163755,3.5243894817310037,1
100,0.7640594213499768,0.29642330932332606,1.5999788477536243,0.21904676264486897,-0.05259201331017015,0.31602253656724383,25.281802925379505,1
101,1.2956320045126457,-0.5768299205172824,-0.8956109200084947,-0.5005994490198499,-0.5091106304210663,0.8214701323994005,65.71761059195204,1
102,0.23910046381812325,-1.3410616554792916,0.44904457250084767,1.1898836539727657,0.6296097087422046,-1.2270634424503752,0.0,0
103,-1.749742146601841,-0.27514409222876,-1.4594526840275344,-0.3585610932285901,-1.0816764759207311,-0.9608122499100853,0.0,0
104,0.543607830074996,0.5644387380735665,2.05112929115137,0.45594993671493866,0.3110585775393134,-0.33173076700389764,0.0,0
105,0.6492443441664622,1.0000378993584307,0.7149538618413596,0.09494429113085606,1.4217688129540271,1.4488016778742743,115.90413422994195,1
106,1.2770142282730066,1.2688983189592886,1.4161925318562008,-0.6673174269302053,0.9243058535499794,3.0715253606104302,245.7220288488344,1
107,0.5085560383558076,0.007136383720864982,-1.125539321034438,1.0173132034197216,0.3237564592001853,0.27466905287677834,21.973524230142267,1
108,-1.4918833229409219,0.6581291036712811,0.6142010712062997,1.6534609958333695,0.030267200219665193,-2.5029607052680087,0.0,0
109,-0.930294859624723,-1.3833696531257644,-0.6701474637272845,-1.5830635025958568,-0.494071851276519,-2.145679587364046,0.0,0
110,0.5678808241292681,-1.1603727221312403,1.8875092580156367,-1.1733471977067387,0.7396856593678632,-1.808169203159684,0.0,0
111,1.0114897868286823,0.9111295603695112,1.0128785558467526,0.37069813610149,0.18869337458462873,1.3406263984035707,107.25011187228566,1
112,-0.08461794241271166,-1.4191948603556523,-0.4411254120214987,0.7537991973537758,1.6998426555312878,-0.34887794217682866,0.0,0
113,1.5901835792260373,0.5570252449898693,0.6675694405430428,-0.9996494747379703,-2.6706284032306797,1.4081068927946725,112.64855142357379,1
114,-1.2314300327215013,0.46345831918357006,-1.7112800338891252,-0.6699410104725987,1.3459036181030806,0.3016896107986818,24.135168863894542,1
115,-0.5144627201800281,-0.6610429710191856,-1.676453724014607,-1.0356602027239101,-0.8010736709851545,0.24419807086044354,19.535845668835485,1
116,0.4463037944147925,0.11120383718503886,0.30436115349608217,1.1138372581151021,-1.319005245835393,-0.6077781094076564,0.0,0
117,-0.21899855773778257,-0.67919005731852,0.2435813805841742,-1.6277611065432636,-1.8010504881311786,-1.311159007029388,0.0,0
118,0.5839207769706276,1.6908887695534933,-1.4834069242624321,-0.04298807955327936,-0.8653562468170937,3.3193573374028764,265.5485869922301,1
119,-0.5338957634707246,1.472392499279165,2.084526344155616,0.19762398842742127,1.9110793331345517,1.1021040303840715,88.16832243072571,1
120,-0.21499486519396982,0.9791267259623477,-0.5130868650630462,0.12470824797827132,0.04177425110496799,2.381544950382629,190.52359603061032,1
121,-1.2415095319747256,1.955091397781057,-0.07369941012783539,0.007416753822662063,-0.3987857570989761,-0.5616615777460188,0.0,0
122,0.4616130927374432,-1.5595760536251042,0.4912658535363824,-0.24309711401013642,0.38366829868464664,-0.8149509150932097,0.0,0
123,-0.6240646524559451,0.017245752208382505,-1.109295123258835,-0.8477671565940464,-1.4941501721996908,-2.193251498861356,0.0,0
124,-0.3344525077964083,-1.8303355921964415,-0.7379318194656419,0.6571817392831529,1.467160512223606,-2.601438166102019,0.0,0
125,0.7321541400846401,-0.10666715105520029,-1.0186361666199122,-1.283689238973085,1.5422783424587523,1.4736566679208334,117.89253343366667,1
126,1.0927519549793545,0.8115625264650047,-0.9196441257556839,-0.282801465378384,-1.272616122823578,2.946951989557378,235.75615916459026,1
127,1.0421477670560395,0.2488262895498716,1.2779106321512288,-0.3362816141288989,1.3655040528222642,-0.46841669018235826,0.0,0
128,0.6605712559169385,-0.5470024328051478,-0.40534523807450573,0.9087292909663833,-1.0635692359436006,-0.6410929345558165,0.0,0
129,1.440308024540082,0.5283887206758222,-0.3498824243352969,-0.4331217164431315,0.6792014090598201,1.6246194900612574,129.96955920490058,1
130,0.06982659100540142,-0.394130586057864,0.21681752080860908,-0.07580687094501298,-0.974469354468735,-0.16553571149228974,0.0,0
131,1.014022307530682,1.475773652474475,-0.6065794728843377,0.31324686605692353,3.0155712434807054,2.161213328156246,172.89706625249966,1
132,0.0690681676916735,1.0638510309091274,1.4150663181392906,0.1547617001097697,1.1767870477376468,1.5067258976997306,120.53807181597845,1
133,0.6933818655202701,0.3102666258155046,0.4570962522874543,-0.10955126485848758,1.2262098881011914,2.652098677652271,212.16789421218166,1
134,-1.6033724234531894,-1.5550649486680141,-0.8805342721293432,0.10298860217812011,-2.078304469119491,-3.6252199276342116,0.0,0
135,0.9268149029053601,-0.7016963589639915,2.5234437200346633,1.9172638242094533,-0.8869586758569643,-3.2437543453176847,0.0,0
136,-0.4876217534280684,-0.09160892236194254,-0.863665164514703,-0.27465080675757336,2.327472061364227,1.053858115229135,84.3086492183308,1
137,0.43229054352615603,-1.717519803383149,-0.7599628223813397,-1.0541487129707745,0.3704173654566349,-0.9536180840680885,0.0,0
138,1.710648284307762,0.8896213119770265,-0.8727368832035514,-0.958971801210112,-2.1744882965006678,4.9167477309822445,393.33981847857956,1
139,1.2362520887752728,-1.2420257002155355,-0.2862263138299798,0.14213193814525008,0.6612508004577513,-0.27911675222239557,0.0,0
140,0.4088508787694158,-0.8406429536404176,-1.5636915518205343,-1.3232787308273781,-0.05550890322714868,1.188852482130388,95.10819857043104,1
141,-2.119794025141356,0.25706655773711873,0.06803829670521194,-1.7334140965805205,-0.3743430716321968,-2.535259052865768,0.0,0
142,0.04529049454993526,0.49631086729065554,-0.17846405022365158,0.9681499010307606,-1.808222803874049,-0.7856698870628316,0.0,0
143,1.778687363428346,0.053468480399850735,1.2529687037458257,0.31750194156672673,2.0647998378277825,0.8207595400991732,65.66076320793385,1
144,0.8224327207763868,-1.0679720561195436,0.5022151222197776,-0.6487384977293843,-0.14759676887902237,1.7848126141110248,142.785009128882,1
145,0.7271041582674291,-0.9895909304622638,0.49300432667317745,-0.7336431297434873,0.9716678452694122,-0.1536990686095362,0.0,0
146,-0.2789998229356414,-2.2103882742534045,1.2761198061542174,-0.7824176772485777,-0.7195363753558454,-3.476666018851817,0.0,0
147,-1.412565619816313,0.9206670355103074,0.4763592655272185,1.3723281456868357,-1.6108750095275317,-3.379360458950641,0.0,0
